"","formulaString","adj_r2"
"27630","salary~TRB*BLK*`eFG%`+AST*STL+Pos*Age",0.51114386101608
"27631","salary~TRB*BLK*`eFG%`+AST*Pos+STL*Age",0.552922212412681
"27632","salary~TRB*BLK*`eFG%`+AST*Age+STL*Pos",0.567399627529712
"27633","salary~TRB*BLK*`eFG%`+STL*Pos+AST*Age",0.567399627529712
"27634","salary~TRB*BLK*`eFG%`+STL*Age+AST*Pos",0.552922212412681
"27635","salary~TRB*BLK*`eFG%`+Pos*Age+AST*STL",0.51114386101608
"27636","salary~TRB*BLK*Pos+AST*STL+`eFG%`*Age",0.491792577058723
"27637","salary~TRB*BLK*Pos+AST*`eFG%`+STL*Age",0.524757939053824
"27638","salary~TRB*BLK*Pos+AST*Age+STL*`eFG%`",0.550561952742575
"27639","salary~TRB*BLK*Pos+STL*`eFG%`+AST*Age",0.550561952742575
"27640","salary~TRB*BLK*Pos+STL*Age+AST*`eFG%`",0.524757939053824
"27641","salary~TRB*BLK*Pos+`eFG%`*Age+AST*STL",0.491792577058723
"27642","salary~TRB*BLK*Age+AST*STL+`eFG%`*Pos",0.537362134190032
"27643","salary~TRB*BLK*Age+AST*`eFG%`+STL*Pos",0.541174029755801
"27644","salary~TRB*BLK*Age+AST*Pos+STL*`eFG%`",0.554062966622684
"27645","salary~TRB*BLK*Age+STL*`eFG%`+AST*Pos",0.554062966622684
"27646","salary~TRB*BLK*Age+STL*Pos+AST*`eFG%`",0.541174029755801
"27647","salary~TRB*BLK*Age+`eFG%`*Pos+AST*STL",0.537362134190032
"27648","salary~TRB*`eFG%`*Pos+AST*STL+BLK*Age",0.487563172680105
"27649","salary~TRB*`eFG%`*Pos+AST*BLK+STL*Age",0.52475874303926
"27650","salary~TRB*`eFG%`*Pos+AST*Age+STL*BLK",0.541932162616966
"27651","salary~TRB*`eFG%`*Pos+STL*BLK+AST*Age",0.541932162616966
"27652","salary~TRB*`eFG%`*Pos+STL*Age+AST*BLK",0.52475874303926
"27653","salary~TRB*`eFG%`*Pos+BLK*Age+AST*STL",0.487563172680104
"27654","salary~TRB*`eFG%`*Age+AST*STL+BLK*Pos",0.526796608055579
"27655","salary~TRB*`eFG%`*Age+AST*BLK+STL*Pos",0.539896839512386
"27656","salary~TRB*`eFG%`*Age+AST*Pos+STL*BLK",0.5445459066961
"27657","salary~TRB*`eFG%`*Age+STL*BLK+AST*Pos",0.5445459066961
"27658","salary~TRB*`eFG%`*Age+STL*Pos+AST*BLK",0.539896839512386
"27659","salary~TRB*`eFG%`*Age+BLK*Pos+AST*STL",0.526796608055579
"27660","salary~TRB*Pos*Age+AST*STL+BLK*`eFG%`",0.546591574857585
"27661","salary~TRB*Pos*Age+AST*BLK+STL*`eFG%`",0.553586325322661
"27662","salary~TRB*Pos*Age+AST*`eFG%`+STL*BLK",0.544784960624301
"27663","salary~TRB*Pos*Age+STL*BLK+AST*`eFG%`",0.544784960624301
"27664","salary~TRB*Pos*Age+STL*`eFG%`+AST*BLK",0.553586325322661
"27665","salary~TRB*Pos*Age+BLK*`eFG%`+AST*STL",0.546591574857585
"27666","salary~AST*STL*BLK+TRB*`eFG%`+Pos*Age",0.516034287875037
"27667","salary~AST*STL*BLK+TRB*Pos+`eFG%`*Age",0.504775457211162
"27668","salary~AST*STL*BLK+TRB*Age+`eFG%`*Pos",0.534733457424225
"27669","salary~AST*STL*BLK+`eFG%`*Pos+TRB*Age",0.534733457424225
"27670","salary~AST*STL*BLK+`eFG%`*Age+TRB*Pos",0.504775457211162
"27671","salary~AST*STL*BLK+Pos*Age+TRB*`eFG%`",0.516034287875037
"27672","salary~AST*STL*`eFG%`+TRB*BLK+Pos*Age",0.507634948094197
"27673","salary~AST*STL*`eFG%`+TRB*Pos+BLK*Age",0.495359013055832
"27674","salary~AST*STL*`eFG%`+TRB*Age+BLK*Pos",0.523925782430618
"27675","salary~AST*STL*`eFG%`+BLK*Pos+TRB*Age",0.523925782430618
"27676","salary~AST*STL*`eFG%`+BLK*Age+TRB*Pos",0.495359013055832
"27677","salary~AST*STL*`eFG%`+Pos*Age+TRB*BLK",0.507634948094197
"27678","salary~AST*STL*Pos+TRB*BLK+`eFG%`*Age",0.510277720998376
"27679","salary~AST*STL*Pos+TRB*`eFG%`+BLK*Age",0.511868253349636
"27680","salary~AST*STL*Pos+TRB*Age+BLK*`eFG%`",0.540646117244294
"27681","salary~AST*STL*Pos+BLK*`eFG%`+TRB*Age",0.540646117244294
"27682","salary~AST*STL*Pos+BLK*Age+TRB*`eFG%`",0.511868253349636
"27683","salary~AST*STL*Pos+`eFG%`*Age+TRB*BLK",0.510277720998377
"27684","salary~AST*STL*Age+TRB*BLK+`eFG%`*Pos",0.57194333185342
"27685","salary~AST*STL*Age+TRB*`eFG%`+BLK*Pos",0.567016983099024
"27686","salary~AST*STL*Age+TRB*Pos+BLK*`eFG%`",0.571407665437494
"27687","salary~AST*STL*Age+BLK*`eFG%`+TRB*Pos",0.571407665437494
"27688","salary~AST*STL*Age+BLK*Pos+TRB*`eFG%`",0.567016983099024
"27689","salary~AST*STL*Age+`eFG%`*Pos+TRB*BLK",0.57194333185342
"27690","salary~AST*BLK*`eFG%`+TRB*STL+Pos*Age",0.50726197210392
"27691","salary~AST*BLK*`eFG%`+TRB*Pos+STL*Age",0.531583747782972
"27692","salary~AST*BLK*`eFG%`+TRB*Age+STL*Pos",0.533296818643681
"27693","salary~AST*BLK*`eFG%`+STL*Pos+TRB*Age",0.53329681864368
"27694","salary~AST*BLK*`eFG%`+STL*Age+TRB*Pos",0.531583747782972
"27695","salary~AST*BLK*`eFG%`+Pos*Age+TRB*STL",0.50726197210392
"27696","salary~AST*BLK*Pos+TRB*STL+`eFG%`*Age",0.508015965632413
"27697","salary~AST*BLK*Pos+TRB*`eFG%`+STL*Age",0.545549231641646
"27698","salary~AST*BLK*Pos+TRB*Age+STL*`eFG%`",0.539269834889317
"27699","salary~AST*BLK*Pos+STL*`eFG%`+TRB*Age",0.539269834889317
"27700","salary~AST*BLK*Pos+STL*Age+TRB*`eFG%`",0.545549231641646
"27701","salary~AST*BLK*Pos+`eFG%`*Age+TRB*STL",0.508015965632413
"27702","salary~AST*BLK*Age+TRB*STL+`eFG%`*Pos",0.54890424082461
"27703","salary~AST*BLK*Age+TRB*`eFG%`+STL*Pos",0.557459846340455
"27704","salary~AST*BLK*Age+TRB*Pos+STL*`eFG%`",0.554036863876415
"27705","salary~AST*BLK*Age+STL*`eFG%`+TRB*Pos",0.554036863876415
"27706","salary~AST*BLK*Age+STL*Pos+TRB*`eFG%`",0.557459846340455
"27707","salary~AST*BLK*Age+`eFG%`*Pos+TRB*STL",0.54890424082461
"27708","salary~AST*`eFG%`*Pos+TRB*STL+BLK*Age",0.506369528377598
"27709","salary~AST*`eFG%`*Pos+TRB*BLK+STL*Age",0.542345295396258
"27710","salary~AST*`eFG%`*Pos+TRB*Age+STL*BLK",0.536736312134516
"27711","salary~AST*`eFG%`*Pos+STL*BLK+TRB*Age",0.536736312134516
"27712","salary~AST*`eFG%`*Pos+STL*Age+TRB*BLK",0.542345295396258
"27713","salary~AST*`eFG%`*Pos+BLK*Age+TRB*STL",0.506369528377597
"27714","salary~AST*`eFG%`*Age+TRB*STL+BLK*Pos",0.543590484494215
"27715","salary~AST*`eFG%`*Age+TRB*BLK+STL*Pos",0.557213459704078
"27716","salary~AST*`eFG%`*Age+TRB*Pos+STL*BLK",0.548407120152492
"27717","salary~AST*`eFG%`*Age+STL*BLK+TRB*Pos",0.548407120152492
"27718","salary~AST*`eFG%`*Age+STL*Pos+TRB*BLK",0.557213459704078
"27719","salary~AST*`eFG%`*Age+BLK*Pos+TRB*STL",0.543590484494215
"27720","salary~AST*Pos*Age+TRB*STL+BLK*`eFG%`",0.567203906482695
"27721","salary~AST*Pos*Age+TRB*BLK+STL*`eFG%`",0.570644684165648
"27722","salary~AST*Pos*Age+TRB*`eFG%`+STL*BLK",0.566472622263593
"27723","salary~AST*Pos*Age+STL*BLK+TRB*`eFG%`",0.566472622263593
"27724","salary~AST*Pos*Age+STL*`eFG%`+TRB*BLK",0.570644684165648
"27725","salary~AST*Pos*Age+BLK*`eFG%`+TRB*STL",0.567203906482695
"27726","salary~STL*BLK*`eFG%`+TRB*AST+Pos*Age",0.497175643305327
"27727","salary~STL*BLK*`eFG%`+TRB*Pos+AST*Age",0.550311925449806
"27728","salary~STL*BLK*`eFG%`+TRB*Age+AST*Pos",0.538330775916841
"27729","salary~STL*BLK*`eFG%`+AST*Pos+TRB*Age",0.538330775916841
"27730","salary~STL*BLK*`eFG%`+AST*Age+TRB*Pos",0.550311925449806
"27731","salary~STL*BLK*`eFG%`+Pos*Age+TRB*AST",0.497175643305328
"27732","salary~STL*BLK*Pos+TRB*AST+`eFG%`*Age",0.499115781184604
"27733","salary~STL*BLK*Pos+TRB*`eFG%`+AST*Age",0.558204345814495
"27734","salary~STL*BLK*Pos+TRB*Age+AST*`eFG%`",0.528869526174795
"27735","salary~STL*BLK*Pos+AST*`eFG%`+TRB*Age",0.528869526174795
"27736","salary~STL*BLK*Pos+AST*Age+TRB*`eFG%`",0.558204345814495
"27737","salary~STL*BLK*Pos+`eFG%`*Age+TRB*AST",0.499115781184604
"27738","salary~STL*BLK*Age+TRB*AST+`eFG%`*Pos",0.52188993121141
"27739","salary~STL*BLK*Age+TRB*`eFG%`+AST*Pos",0.539893375413557
"27740","salary~STL*BLK*Age+TRB*Pos+AST*`eFG%`",0.52720309392068
"27741","salary~STL*BLK*Age+AST*`eFG%`+TRB*Pos",0.52720309392068
"27742","salary~STL*BLK*Age+AST*Pos+TRB*`eFG%`",0.539893375413557
"27743","salary~STL*BLK*Age+`eFG%`*Pos+TRB*AST",0.52188993121141
"27744","salary~STL*`eFG%`*Pos+TRB*AST+BLK*Age",0.498887769940358
"27745","salary~STL*`eFG%`*Pos+TRB*BLK+AST*Age",0.557261729628672
"27746","salary~STL*`eFG%`*Pos+TRB*Age+AST*BLK",0.534041278180643
"27747","salary~STL*`eFG%`*Pos+AST*BLK+TRB*Age",0.534041278180643
"27748","salary~STL*`eFG%`*Pos+AST*Age+TRB*BLK",0.557261729628672
"27749","salary~STL*`eFG%`*Pos+BLK*Age+TRB*AST",0.498887769940358
"27750","salary~STL*`eFG%`*Age+TRB*AST+BLK*Pos",0.523081058505755
"27751","salary~STL*`eFG%`*Age+TRB*BLK+AST*Pos",0.543327112815021
"27752","salary~STL*`eFG%`*Age+TRB*Pos+AST*BLK",0.533119003028335
"27753","salary~STL*`eFG%`*Age+AST*BLK+TRB*Pos",0.533119003028335
"27754","salary~STL*`eFG%`*Age+AST*Pos+TRB*BLK",0.543327112815021
"27755","salary~STL*`eFG%`*Age+BLK*Pos+TRB*AST",0.523081058505755
"27756","salary~STL*Pos*Age+TRB*AST+BLK*`eFG%`",0.534164032669868
"27757","salary~STL*Pos*Age+TRB*BLK+AST*`eFG%`",0.534514115146035
"27758","salary~STL*Pos*Age+TRB*`eFG%`+AST*BLK",0.538583658659716
"27759","salary~STL*Pos*Age+AST*BLK+TRB*`eFG%`",0.538583658659716
"27760","salary~STL*Pos*Age+AST*`eFG%`+TRB*BLK",0.534514115146035
"27761","salary~STL*Pos*Age+BLK*`eFG%`+TRB*AST",0.534164032669868
"27762","salary~BLK*`eFG%`*Pos+TRB*AST+STL*Age",0.518436804769483
"27763","salary~BLK*`eFG%`*Pos+TRB*STL+AST*Age",0.540537086751366
"27764","salary~BLK*`eFG%`*Pos+TRB*Age+AST*STL",0.52095622887941
"27765","salary~BLK*`eFG%`*Pos+AST*STL+TRB*Age",0.52095622887941
"27766","salary~BLK*`eFG%`*Pos+AST*Age+TRB*STL",0.540537086751366
"27767","salary~BLK*`eFG%`*Pos+STL*Age+TRB*AST",0.518436804769483
"27768","salary~BLK*`eFG%`*Age+TRB*AST+STL*Pos",0.500496653753374
"27769","salary~BLK*`eFG%`*Age+TRB*STL+AST*Pos",0.508202973735952
"27770","salary~BLK*`eFG%`*Age+TRB*Pos+AST*STL",0.49551280735835
"27771","salary~BLK*`eFG%`*Age+AST*STL+TRB*Pos",0.49551280735835
"27772","salary~BLK*`eFG%`*Age+AST*Pos+TRB*STL",0.508202973735952
"27773","salary~BLK*`eFG%`*Age+STL*Pos+TRB*AST",0.500496653753374
"27774","salary~BLK*Pos*Age+TRB*AST+STL*`eFG%`",0.503612999927897
"27775","salary~BLK*Pos*Age+TRB*STL+AST*`eFG%`",0.500402363897009
"27776","salary~BLK*Pos*Age+TRB*`eFG%`+AST*STL",0.50334627033337
"27777","salary~BLK*Pos*Age+AST*STL+TRB*`eFG%`",0.50334627033337
"27778","salary~BLK*Pos*Age+AST*`eFG%`+TRB*STL",0.500402363897009
"27779","salary~BLK*Pos*Age+STL*`eFG%`+TRB*AST",0.503612999927897
"27780","salary~`eFG%`*Pos*Age+TRB*AST+STL*BLK",0.49695266949717
"27781","salary~`eFG%`*Pos*Age+TRB*STL+AST*BLK",0.508804513415056
"27782","salary~`eFG%`*Pos*Age+TRB*BLK+AST*STL",0.504925065637853
"27783","salary~`eFG%`*Pos*Age+AST*STL+TRB*BLK",0.504925065637853
"27784","salary~`eFG%`*Pos*Age+AST*BLK+TRB*STL",0.508804513415056
"27785","salary~`eFG%`*Pos*Age+STL*BLK+TRB*AST",0.496952669497171
"27786","salary~TRB*AST*STL+BLK*`eFG%`+Pos+Age",0.496063848518305
"27787","salary~TRB*AST*STL+BLK*Pos+`eFG%`+Age",0.495711093843092
"27788","salary~TRB*AST*STL+BLK*Age+`eFG%`+Pos",0.502261623680165
"27789","salary~TRB*AST*STL+`eFG%`*Pos+BLK+Age",0.494254107606424
"27790","salary~TRB*AST*STL+`eFG%`*Age+BLK+Pos",0.49615163948894
"27791","salary~TRB*AST*STL+Pos*Age+BLK+`eFG%`",0.508283484839779
"27792","salary~TRB*AST*BLK+STL*`eFG%`+Pos+Age",0.498411983156506
"27793","salary~TRB*AST*BLK+STL*Pos+`eFG%`+Age",0.503601272785468
"27794","salary~TRB*AST*BLK+STL*Age+`eFG%`+Pos",0.532203563236617
"27795","salary~TRB*AST*BLK+`eFG%`*Pos+STL+Age",0.495641645393557
"27796","salary~TRB*AST*BLK+`eFG%`*Age+STL+Pos",0.498365174852548
"27797","salary~TRB*AST*BLK+Pos*Age+STL+`eFG%`",0.508074133116972
"27798","salary~TRB*AST*`eFG%`+STL*BLK+Pos+Age",0.49335343371474
"27799","salary~TRB*AST*`eFG%`+STL*Pos+BLK+Age",0.499505855837683
"27800","salary~TRB*AST*`eFG%`+STL*Age+BLK+Pos",0.530332131975739
"27801","salary~TRB*AST*`eFG%`+BLK*Pos+STL+Age",0.492417594186486
"27802","salary~TRB*AST*`eFG%`+BLK*Age+STL+Pos",0.497952707261861
"27803","salary~TRB*AST*`eFG%`+Pos*Age+STL+BLK",0.504525752639465
"27804","salary~TRB*AST*Pos+STL*BLK+`eFG%`+Age",0.512047255574738
"27805","salary~TRB*AST*Pos+STL*`eFG%`+BLK+Age",0.511509322085768
"27806","salary~TRB*AST*Pos+STL*Age+BLK+`eFG%`",0.547863396521241
"27807","salary~TRB*AST*Pos+BLK*`eFG%`+STL+Age",0.511737382422829
"27808","salary~TRB*AST*Pos+BLK*Age+STL+`eFG%`",0.514790480272127
"27809","salary~TRB*AST*Pos+`eFG%`*Age+STL+BLK",0.511972739849369
"27810","salary~TRB*AST*Age+STL*BLK+`eFG%`+Pos",0.549909183447745
"27811","salary~TRB*AST*Age+STL*`eFG%`+BLK+Pos",0.55110548465134
"27812","salary~TRB*AST*Age+STL*Pos+BLK+`eFG%`",0.556515571916832
"27813","salary~TRB*AST*Age+BLK*`eFG%`+STL+Pos",0.551159329582685
"27814","salary~TRB*AST*Age+BLK*Pos+STL+`eFG%`",0.54728296408842
"27815","salary~TRB*AST*Age+`eFG%`*Pos+STL+BLK",0.545837118849098
"27816","salary~TRB*STL*BLK+AST*`eFG%`+Pos+Age",0.49239314836886
"27817","salary~TRB*STL*BLK+AST*Pos+`eFG%`+Age",0.508780743682093
"27818","salary~TRB*STL*BLK+AST*Age+`eFG%`+Pos",0.552627470940142
"27819","salary~TRB*STL*BLK+`eFG%`*Pos+AST+Age",0.490585117887115
"27820","salary~TRB*STL*BLK+`eFG%`*Age+AST+Pos",0.492712857343941
"27821","salary~TRB*STL*BLK+Pos*Age+AST+`eFG%`",0.502052296056639
"27822","salary~TRB*STL*`eFG%`+AST*BLK+Pos+Age",0.502156715517619
"27823","salary~TRB*STL*`eFG%`+AST*Pos+BLK+Age",0.508299804516423
"27824","salary~TRB*STL*`eFG%`+AST*Age+BLK+Pos",0.549794110559259
"27825","salary~TRB*STL*`eFG%`+BLK*Pos+AST+Age",0.487191612593816
"27826","salary~TRB*STL*`eFG%`+BLK*Age+AST+Pos",0.495096526427309
"27827","salary~TRB*STL*`eFG%`+Pos*Age+AST+BLK",0.498993433574254
"27828","salary~TRB*STL*Pos+AST*BLK+`eFG%`+Age",0.502427920293317
"27829","salary~TRB*STL*Pos+AST*`eFG%`+BLK+Age",0.494226726496405
"27830","salary~TRB*STL*Pos+AST*Age+BLK+`eFG%`",0.554549080278856
"27831","salary~TRB*STL*Pos+BLK*`eFG%`+AST+Age",0.495425508124645
"27832","salary~TRB*STL*Pos+BLK*Age+AST+`eFG%`",0.49957457000421
"27833","salary~TRB*STL*Pos+`eFG%`*Age+AST+BLK",0.494424134585222
"27834","salary~TRB*STL*Age+AST*BLK+`eFG%`+Pos",0.538323588072188
"27835","salary~TRB*STL*Age+AST*`eFG%`+BLK+Pos",0.530428859239971
"27836","salary~TRB*STL*Age+AST*Pos+BLK+`eFG%`",0.546507384360954
"27837","salary~TRB*STL*Age+BLK*`eFG%`+AST+Pos",0.533066500893117
"27838","salary~TRB*STL*Age+BLK*Pos+AST+`eFG%`",0.528975578966706
"27839","salary~TRB*STL*Age+`eFG%`*Pos+AST+BLK",0.527398709613582
"27840","salary~TRB*BLK*`eFG%`+AST*STL+Pos+Age",0.499980182114153
"27841","salary~TRB*BLK*`eFG%`+AST*Pos+STL+Age",0.518474952413726
"27842","salary~TRB*BLK*`eFG%`+AST*Age+STL+Pos",0.557165909859117
"27843","salary~TRB*BLK*`eFG%`+STL*Pos+AST+Age",0.506717907236359
"27844","salary~TRB*BLK*`eFG%`+STL*Age+AST+Pos",0.533192843127492
"27845","salary~TRB*BLK*`eFG%`+Pos*Age+AST+STL",0.506248599433464
"27846","salary~TRB*BLK*Pos+AST*STL+`eFG%`+Age",0.492521608408582
"27847","salary~TRB*BLK*Pos+AST*`eFG%`+STL+Age",0.488386921967974
"27848","salary~TRB*BLK*Pos+AST*Age+STL+`eFG%`",0.548059628196579
"27849","salary~TRB*BLK*Pos+STL*`eFG%`+AST+Age",0.489492317947909
"27850","salary~TRB*BLK*Pos+STL*Age+AST+`eFG%`",0.524661053760131
"27851","salary~TRB*BLK*Pos+`eFG%`*Age+AST+STL",0.488869306209418
"27852","salary~TRB*BLK*Age+AST*STL+`eFG%`+Pos",0.539881174352782
"27853","salary~TRB*BLK*Age+AST*`eFG%`+STL+Pos",0.532984453115288
"27854","salary~TRB*BLK*Age+AST*Pos+STL+`eFG%`",0.55267334206859
"27855","salary~TRB*BLK*Age+STL*`eFG%`+AST+Pos",0.535707227506711
"27856","salary~TRB*BLK*Age+STL*Pos+AST+`eFG%`",0.540963112678344
"27857","salary~TRB*BLK*Age+`eFG%`*Pos+AST+STL",0.531413632548519
"27858","salary~TRB*`eFG%`*Pos+AST*STL+BLK+Age",0.483994327241886
"27859","salary~TRB*`eFG%`*Pos+AST*BLK+STL+Age",0.491955415757613
"27860","salary~TRB*`eFG%`*Pos+AST*Age+STL+BLK",0.541042572704342
"27861","salary~TRB*`eFG%`*Pos+STL*BLK+AST+Age",0.483884834887317
"27862","salary~TRB*`eFG%`*Pos+STL*Age+AST+BLK",0.517448385202653
"27863","salary~TRB*`eFG%`*Pos+BLK*Age+AST+STL",0.486308800907033
"27864","salary~TRB*`eFG%`*Age+AST*STL+BLK+Pos",0.530692593884913
"27865","salary~TRB*`eFG%`*Age+AST*BLK+STL+Pos",0.536486107904811
"27866","salary~TRB*`eFG%`*Age+AST*Pos+STL+BLK",0.544306059595406
"27867","salary~TRB*`eFG%`*Age+STL*BLK+AST+Pos",0.530390827588332
"27868","salary~TRB*`eFG%`*Age+STL*Pos+AST+BLK",0.533319141842969
"27869","salary~TRB*`eFG%`*Age+BLK*Pos+AST+STL",0.524560060636181
"27870","salary~TRB*Pos*Age+AST*STL+BLK+`eFG%`",0.544715679402526
"27871","salary~TRB*Pos*Age+AST*BLK+STL+`eFG%`",0.550833526722656
"27872","salary~TRB*Pos*Age+AST*`eFG%`+STL+BLK",0.542261955374584
"27873","salary~TRB*Pos*Age+STL*BLK+AST+`eFG%`",0.543594812773553
"27874","salary~TRB*Pos*Age+STL*`eFG%`+AST+BLK",0.544706947741828
"27875","salary~TRB*Pos*Age+BLK*`eFG%`+AST+STL",0.544354641270011
"27876","salary~AST*STL*BLK+TRB*`eFG%`+Pos+Age",0.505058665504437
"27877","salary~AST*STL*BLK+TRB*Pos+`eFG%`+Age",0.505328327432656
"27878","salary~AST*STL*BLK+TRB*Age+`eFG%`+Pos",0.538346405343257
"27879","salary~AST*STL*BLK+`eFG%`*Pos+TRB+Age",0.501984461763743
"27880","salary~AST*STL*BLK+`eFG%`*Age+TRB+Pos",0.504266228134433
"27881","salary~AST*STL*BLK+Pos*Age+TRB+`eFG%`",0.516151685552766
"27882","salary~AST*STL*`eFG%`+TRB*BLK+Pos+Age",0.498516222878092
"27883","salary~AST*STL*`eFG%`+TRB*Pos+BLK+Age",0.492128693298987
"27884","salary~AST*STL*`eFG%`+TRB*Age+BLK+Pos",0.527533394673312
"27885","salary~AST*STL*`eFG%`+BLK*Pos+TRB+Age",0.491158526955358
"27886","salary~AST*STL*`eFG%`+BLK*Age+TRB+Pos",0.497396733878153
"27887","salary~AST*STL*`eFG%`+Pos*Age+TRB+BLK",0.501638323930736
"27888","salary~AST*STL*Pos+TRB*BLK+`eFG%`+Age",0.510863824072109
"27889","salary~AST*STL*Pos+TRB*`eFG%`+BLK+Age",0.509450138876562
"27890","salary~AST*STL*Pos+TRB*Age+BLK+`eFG%`",0.539486183389358
"27891","salary~AST*STL*Pos+BLK*`eFG%`+TRB+Age",0.509761107426738
"27892","salary~AST*STL*Pos+BLK*Age+TRB+`eFG%`",0.51301288771385
"27893","salary~AST*STL*Pos+`eFG%`*Age+TRB+BLK",0.509819304723017
"27894","salary~AST*STL*Age+TRB*BLK+`eFG%`+Pos",0.575342630788966
"27895","salary~AST*STL*Age+TRB*`eFG%`+BLK+Pos",0.569878994285204
"27896","salary~AST*STL*Age+TRB*Pos+BLK+`eFG%`",0.570786438372703
"27897","salary~AST*STL*Age+BLK*`eFG%`+TRB+Pos",0.571336580228876
"27898","salary~AST*STL*Age+BLK*Pos+TRB+`eFG%`",0.567929451768101
"27899","salary~AST*STL*Age+`eFG%`*Pos+TRB+BLK",0.567255217175722
"27900","salary~AST*BLK*`eFG%`+TRB*STL+Pos+Age",0.497405262239448
"27901","salary~AST*BLK*`eFG%`+TRB*Pos+STL+Age",0.497036733816028
"27902","salary~AST*BLK*`eFG%`+TRB*Age+STL+Pos",0.528964966103967
"27903","salary~AST*BLK*`eFG%`+STL*Pos+TRB+Age",0.50211083404405
"27904","salary~AST*BLK*`eFG%`+STL*Age+TRB+Pos",0.532083636359758
"27905","salary~AST*BLK*`eFG%`+Pos*Age+TRB+STL",0.506470453885746
"27906","salary~AST*BLK*Pos+TRB*STL+`eFG%`+Age",0.508740391007158
"27907","salary~AST*BLK*Pos+TRB*`eFG%`+STL+Age",0.50919367568847
"27908","salary~AST*BLK*Pos+TRB*Age+STL+`eFG%`",0.539623940131736
"27909","salary~AST*BLK*Pos+STL*`eFG%`+TRB+Age",0.508995012879902
"27910","salary~AST*BLK*Pos+STL*Age+TRB+`eFG%`",0.546633592555853
"27911","salary~AST*BLK*Pos+`eFG%`*Age+TRB+STL",0.509186821749815
"27912","salary~AST*BLK*Age+TRB*STL+`eFG%`+Pos",0.552564161701245
"27913","salary~AST*BLK*Age+TRB*`eFG%`+STL+Pos",0.551269737188434
"27914","salary~AST*BLK*Age+TRB*Pos+STL+`eFG%`",0.552062043280958
"27915","salary~AST*BLK*Age+STL*`eFG%`+TRB+Pos",0.553919206878082
"27916","salary~AST*BLK*Age+STL*Pos+TRB+`eFG%`",0.558356050206425
"27917","salary~AST*BLK*Age+`eFG%`*Pos+TRB+STL",0.548473972707821
"27918","salary~AST*`eFG%`*Pos+TRB*STL+BLK+Age",0.503991731174917
"27919","salary~AST*`eFG%`*Pos+TRB*BLK+STL+Age",0.508508163879076
"27920","salary~AST*`eFG%`*Pos+TRB*Age+STL+BLK",0.536228879951465
"27921","salary~AST*`eFG%`*Pos+STL*BLK+TRB+Age",0.504345096273464
"27922","salary~AST*`eFG%`*Pos+STL*Age+TRB+BLK",0.540236464911781
"27923","salary~AST*`eFG%`*Pos+BLK*Age+TRB+STL",0.507365324820479
"27924","salary~AST*`eFG%`*Age+TRB*STL+BLK+Pos",0.54523369029219
"27925","salary~AST*`eFG%`*Age+TRB*BLK+STL+Pos",0.546947893226726
"27926","salary~AST*`eFG%`*Age+TRB*Pos+STL+BLK",0.546992937800773
"27927","salary~AST*`eFG%`*Age+STL*BLK+TRB+Pos",0.547507548541051
"27928","salary~AST*`eFG%`*Age+STL*Pos+TRB+BLK",0.555033133767103
"27929","salary~AST*`eFG%`*Age+BLK*Pos+TRB+STL",0.543953467634991
"27930","salary~AST*Pos*Age+TRB*STL+BLK+`eFG%`",0.565553685439226
"27931","salary~AST*Pos*Age+TRB*BLK+STL+`eFG%`",0.567693279072935
"27932","salary~AST*Pos*Age+TRB*`eFG%`+STL+BLK",0.565665045523468
"27933","salary~AST*Pos*Age+STL*BLK+TRB+`eFG%`",0.566755370920158
"27934","salary~AST*Pos*Age+STL*`eFG%`+TRB+BLK",0.568129023894423
"27935","salary~AST*Pos*Age+BLK*`eFG%`+TRB+STL",0.567568715425349
"27936","salary~STL*BLK*`eFG%`+TRB*AST+Pos+Age",0.488211733915713
"27937","salary~STL*BLK*`eFG%`+TRB*Pos+AST+Age",0.490052676814419
"27938","salary~STL*BLK*`eFG%`+TRB*Age+AST+Pos",0.52615986238173
"27939","salary~STL*BLK*`eFG%`+AST*Pos+TRB+Age",0.504249650550073
"27940","salary~STL*BLK*`eFG%`+AST*Age+TRB+Pos",0.54986230000095
"27941","salary~STL*BLK*`eFG%`+Pos*Age+TRB+AST",0.498231875234861
"27942","salary~STL*BLK*Pos+TRB*AST+`eFG%`+Age",0.500102325029087
"27943","salary~STL*BLK*Pos+TRB*`eFG%`+AST+Age",0.497141092991989
"27944","salary~STL*BLK*Pos+TRB*Age+AST+`eFG%`",0.529436193289266
"27945","salary~STL*BLK*Pos+AST*`eFG%`+TRB+Age",0.497137644959587
"27946","salary~STL*BLK*Pos+AST*Age+TRB+`eFG%`",0.558881424990683
"27947","salary~STL*BLK*Pos+`eFG%`*Age+TRB+AST",0.49735925671309
"27948","salary~STL*BLK*Age+TRB*AST+`eFG%`+Pos",0.525392581117039
"27949","salary~STL*BLK*Age+TRB*`eFG%`+AST+Pos",0.526810283251372
"27950","salary~STL*BLK*Age+TRB*Pos+AST+`eFG%`",0.525931972302606
"27951","salary~STL*BLK*Age+AST*`eFG%`+TRB+Pos",0.527265832522973
"27952","salary~STL*BLK*Age+AST*Pos+TRB+`eFG%`",0.54081876557594
"27953","salary~STL*BLK*Age+`eFG%`*Pos+TRB+AST",0.522985252917041
"27954","salary~STL*`eFG%`*Pos+TRB*AST+BLK+Age",0.495569222244022
